id_proposta,pd,score_1a10,decisao,taxa_am,prazo_meses,pct_entrada_minima
P000508,0.1985998223,3,NEGAR,,,
P000509,0.3164985644,2,NEGAR,,,
P000510,0.2055621973,3,NEGAR,,,
P000511,0.1279741748,4,NEGAR,,,
P000512,0.2944629331,2,NEGAR,,,
P000513,0.0293914549,9,APROVAR,0.0230000000,60,0.1000000000
P000514,0.0412331022,8,APROVAR,0.0240000000,60,0.1500000000
P000515,0.0546905123,7,APROVAR,0.0250000000,60,0.1500000000
P000516,0.0585899187,7,APROVAR,0.0250000000,60,0.1500000000
P000517,0.1442999611,4,NEGAR,,,
P000518,0.0668850899,6,APROVAR,0.0260000000,48,0.2000000000
P000519,0.2478678140,2,NEGAR,,,
P000520,0.2248331881,2,NEGAR,,,
P000521,0.1103247431,4,NEGAR,,,
P000522,0.1679113996,3,NEGAR,,,
P000523,0.2033539343,3,NEGAR,,,
P000524,0.1582969539,3,NEGAR,,,
P000525,0.0428583158,8,APROVAR,0.0240000000,60,0.1500000000
P000526,0.0520452494,7,APROVAR,0.0250000000,60,0.1500000000
P000527,0.2672414461,2,NEGAR,,,
P000528,0.0432111942,8,APROVAR,0.0240000000,60,0.1500000000
P000529,0.0817530722,5,NEGAR,,,
P000530,0.1728186501,3,NEGAR,,,
P000531,0.0494549537,8,APROVAR,0.0240000000,60,0.1500000000
P000532,0.0917209272,5,NEGAR,,,
P000533,0.0666225027,6,APROVAR,0.0260000000,48,0.2000000000
P000534,0.0410609289,8,APROVAR,0.0240000000,60,0.1500000000
P000535,0.0950734707,5,NEGAR,,,
P000536,0.0339874691,9,APROVAR,0.0230000000,60,0.1000000000
P000537,0.1285509467,4,NEGAR,,,
P000538,0.4857738620,1,NEGAR,,,
P000539,0.1023643503,4,NEGAR,,,
P000540,0.0458944808,8,APROVAR,0.0240000000,60,0.1500000000
P000541,0.2979950332,2,NEGAR,,,
P000542,0.5082169565,1,NEGAR,,,
P000543,0.4440072938,1,NEGAR,,,
P000544,0.2003755090,3,NEGAR,,,
P000545,0.0907196112,5,NEGAR,,,
P000546,0.1464517618,4,NEGAR,,,
P000547,0.1643697720,3,NEGAR,,,
P000548,0.3655630880,1,NEGAR,,,
P000549,0.0244360012,9,APROVAR,0.0230000000,60,0.1000000000
P000550,0.1860583132,3,NEGAR,,,
P000551,0.2767776368,2,NEGAR,,,
P000552,0.0776612256,5,NEGAR,,,
P000553,0.0639910169,6,APROVAR,0.0260000000,48,0.2000000000
P000554,0.1953318017,3,NEGAR,,,
P000555,0.1983705135,3,NEGAR,,,
P000556,0.0666051121,6,APROVAR,0.0260000000,48,0.2000000000
P000557,0.0341302886,9,APROVAR,0.0230000000,60,0.1000000000
P000558,0.0274165329,9,APROVAR,0.0230000000,60,0.1000000000
P000559,0.3165299748,2,NEGAR,,,
P000560,0.0335318798,9,APROVAR,0.0230000000,60,0.1000000000
P000561,0.0531667451,7,APROVAR,0.0250000000,60,0.1500000000
P000562,0.2894628109,2,NEGAR,,,
P000563,0.0605252368,6,APROVAR,0.0260000000,48,0.2000000000
P000564,0.1911226474,3,NEGAR,,,
P000565,0.0435775081,8,APROVAR,0.0240000000,60,0.1500000000
P000566,0.3266259322,2,NEGAR,,,
P000567,0.0593382856,7,APROVAR,0.0250000000,60,0.1500000000
P000568,0.0368294496,8,APROVAR,0.0240000000,60,0.1500000000
P000569,0.2253937669,2,NEGAR,,,
P000570,0.0502050250,7,APROVAR,0.0250000000,60,0.1500000000
P000571,0.0283207506,9,APROVAR,0.0230000000,60,0.1000000000
P000572,0.2249598792,2,NEGAR,,,
P000573,0.0702251164,6,APROVAR,0.0260000000,48,0.2000000000
P000574,0.1122793218,4,NEGAR,,,
P000575,0.3034400336,2,NEGAR,,,
P000576,0.0840598733,5,NEGAR,,,
P000577,0.2168221651,3,NEGAR,,,
P000578,0.4189594636,1,NEGAR,,,
P000579,0.0676434689,6,APROVAR,0.0260000000,48,0.2000000000
P000580,0.0353068810,8,APROVAR,0.0240000000,60,0.1500000000
P000581,0.0736443937,6,APROVAR,0.0260000000,48,0.2000000000
P000582,0.0248623528,9,APROVAR,0.0230000000,60,0.1000000000
P000583,0.3524430932,1,NEGAR,,,
P000584,0.3061860969,2,NEGAR,,,
P000585,0.3550021171,1,NEGAR,,,
P000586,0.0735832861,6,APROVAR,0.0260000000,48,0.2000000000
P000587,0.0215486251,9,APROVAR,0.0230000000,60,0.1000000000
P000588,0.0673849106,6,APROVAR,0.0260000000,48,0.2000000000
P000589,0.0400742345,8,APROVAR,0.0240000000,60,0.1500000000
P000590,0.2347766762,2,NEGAR,,,
P000591,0.0397142768,8,APROVAR,0.0240000000,60,0.1500000000
P000592,0.3075205476,2,NEGAR,,,
P000593,0.1686180653,3,NEGAR,,,
P000594,0.2602548644,2,NEGAR,,,
P000595,0.0562035007,7,APROVAR,0.0250000000,60,0.1500000000
P000596,0.0257642820,9,APROVAR,0.0230000000,60,0.1000000000
P000597,0.4478513010,1,NEGAR,,,
P000598,0.2613195986,2,NEGAR,,,
P000599,0.0694233480,6,APROVAR,0.0260000000,48,0.2000000000
P000600,0.0405343518,8,APROVAR,0.0240000000,60,0.1500000000
P000601,0.0495634750,8,APROVAR,0.0240000000,60,0.1500000000
P000602,0.1055094039,4,NEGAR,,,
P000603,0.0963696719,5,NEGAR,,,
P000604,0.0292075053,9,APROVAR,0.0230000000,60,0.1000000000
P000605,0.5231685128,1,NEGAR,,,
P000606,0.4456749788,1,NEGAR,,,
P000607,0.0579217407,7,APROVAR,0.0250000000,60,0.1500000000
P000608,0.2389152813,2,NEGAR,,,
P000609,0.4302380762,1,NEGAR,,,
P000610,0.0397916268,8,APROVAR,0.0240000000,60,0.1500000000
P000611,0.1815177150,3,NEGAR,,,
P000612,0.0328767912,9,APROVAR,0.0230000000,60,0.1000000000
P000613,0.0578720587,7,APROVAR,0.0250000000,60,0.1500000000
P000614,0.3737267123,1,NEGAR,,,
P000615,0.0374925160,8,APROVAR,0.0240000000,60,0.1500000000
P000616,0.1023230780,4,NEGAR,,,
P000617,0.0592132978,7,APROVAR,0.0250000000,60,0.1500000000
P000618,0.0726100984,6,APROVAR,0.0260000000,48,0.2000000000
P000619,0.1955599432,3,NEGAR,,,
P000620,0.0427589233,8,APROVAR,0.0240000000,60,0.1500000000
P000621,0.0783822250,5,NEGAR,,,
P000622,0.2004250419,3,NEGAR,,,
P000623,0.0996792545,5,NEGAR,,,
P000624,0.0519902388,7,APROVAR,0.0250000000,60,0.1500000000
P000625,0.2663194411,2,NEGAR,,,
P000626,0.0628295526,6,APROVAR,0.0260000000,48,0.2000000000
P000627,0.4098038569,1,NEGAR,,,
P000628,0.0463283113,8,APROVAR,0.0240000000,60,0.1500000000
P000629,0.0464244716,8,APROVAR,0.0240000000,60,0.1500000000
P000630,0.0505190389,7,APROVAR,0.0250000000,60,0.1500000000
P000631,0.0426511999,8,APROVAR,0.0240000000,60,0.1500000000
P000632,0.0463468957,8,APROVAR,0.0240000000,60,0.1500000000
P000633,0.0421272549,8,APROVAR,0.0240000000,60,0.1500000000
P000634,0.2107541708,3,NEGAR,,,
P000635,0.1115799037,4,NEGAR,,,
P000636,0.0861775270,5,NEGAR,,,
P000637,0.2186757918,3,NEGAR,,,
P000638,0.0384619395,8,APROVAR,0.0240000000,60,0.1500000000
P000639,0.2768814532,2,NEGAR,,,
P000640,0.0803658828,5,NEGAR,,,
P000641,0.2938272929,2,NEGAR,,,
P000642,0.3921023684,1,NEGAR,,,
P000643,0.0537409981,7,APROVAR,0.0250000000,60,0.1500000000
P000644,0.0461419112,8,APROVAR,0.0240000000,60,0.1500000000
P000645,0.0338888998,9,APROVAR,0.0230000000,60,0.1000000000
P000646,0.0449638618,8,APROVAR,0.0240000000,60,0.1500000000
P000647,0.1600338320,3,NEGAR,,,
P000648,0.0275300920,9,APROVAR,0.0230000000,60,0.1000000000
P000649,0.3337625589,2,NEGAR,,,
P000650,0.0323358328,9,APROVAR,0.0230000000,60,0.1000000000
P000651,0.0488507367,8,APROVAR,0.0240000000,60,0.1500000000
P000652,0.0873978981,5,NEGAR,,,
P000653,0.1267583728,4,NEGAR,,,
P000654,0.1408663821,4,NEGAR,,,
P000655,0.1024985708,4,NEGAR,,,
P000656,0.1011998156,4,NEGAR,,,
P000657,0.0341089815,9,APROVAR,0.0230000000,60,0.1000000000
P000658,0.2690299118,2,NEGAR,,,
P000659,0.2073491308,3,NEGAR,,,
P000660,0.1341477356,4,NEGAR,,,
P000661,0.3208964543,2,NEGAR,,,
P000662,0.2250952837,2,NEGAR,,,
P000663,0.0814199913,5,NEGAR,,,
P000664,0.0682513133,6,APROVAR,0.0260000000,48,0.2000000000
P000665,0.0559493239,7,APROVAR,0.0250000000,60,0.1500000000
P000666,0.4043678728,1,NEGAR,,,
P000667,0.0382321782,8,APROVAR,0.0240000000,60,0.1500000000
P000668,0.3789667870,1,NEGAR,,,
P000669,0.2295756578,2,NEGAR,,,
P000670,0.0308593701,9,APROVAR,0.0230000000,60,0.1000000000
P000671,0.1971649894,3,NEGAR,,,
P000672,0.0502217032,7,APROVAR,0.0250000000,60,0.1500000000
P000673,0.0370275055,8,APROVAR,0.0240000000,60,0.1500000000
P000674,0.0557435714,7,APROVAR,0.0250000000,60,0.1500000000
P000675,0.1144534659,4,NEGAR,,,
P000676,0.3269894183,2,NEGAR,,,
P000677,0.0217887142,9,APROVAR,0.0230000000,60,0.1000000000
P000678,0.2031202379,3,NEGAR,,,
P000679,0.0152400668,10,APROVAR,0.0225000000,60,0.1000000000
P000680,0.0410343347,8,APROVAR,0.0240000000,60,0.1500000000
P000681,0.0278065327,9,APROVAR,0.0230000000,60,0.1000000000
P000682,0.3461760641,2,NEGAR,,,
P000683,0.0288114483,9,APROVAR,0.0230000000,60,0.1000000000
P000684,0.1966452590,3,NEGAR,,,
P000685,0.0931699709,5,NEGAR,,,
P000686,0.0473270352,8,APROVAR,0.0240000000,60,0.1500000000
P000687,0.0310711992,9,APROVAR,0.0230000000,60,0.1000000000
P000688,0.0395436004,8,APROVAR,0.0240000000,60,0.1500000000
P000689,0.0447658587,8,APROVAR,0.0240000000,60,0.1500000000
P000690,0.0778334170,5,NEGAR,,,
P000691,0.0712481177,6,APROVAR,0.0260000000,48,0.2000000000
P000692,0.0191621090,10,APROVAR,0.0225000000,60,0.1000000000
P000693,0.0418425751,8,APROVAR,0.0240000000,60,0.1500000000
P000694,0.1894564448,3,NEGAR,,,
P000695,0.0403801483,8,APROVAR,0.0240000000,60,0.1500000000
P000696,0.1776750931,3,NEGAR,,,
P000697,0.0332933128,9,APROVAR,0.0230000000,60,0.1000000000
P000698,0.1935557354,3,NEGAR,,,
P000699,0.0943918685,5,NEGAR,,,
P000700,0.2959671344,2,NEGAR,,,
P000701,0.0366650464,8,APROVAR,0.0240000000,60,0.1500000000
P000702,0.0429291047,8,APROVAR,0.0240000000,60,0.1500000000
P000703,0.1762704207,3,NEGAR,,,
P000704,0.2384133897,2,NEGAR,,,
P000705,0.0247559140,9,APROVAR,0.0230000000,60,0.1000000000
P000706,0.0640242440,6,APROVAR,0.0260000000,48,0.2000000000
P000707,0.2543322266,2,NEGAR,,,
P000708,0.5735187779,1,NEGAR,,,
P000709,0.3465629603,2,NEGAR,,,
P000710,0.1546018215,3,NEGAR,,,
P000711,0.3659223122,1,NEGAR,,,
P000712,0.1504301383,3,NEGAR,,,
P000713,0.1559956136,3,NEGAR,,,
P000714,0.3257383168,2,NEGAR,,,
P000715,0.0203523912,9,APROVAR,0.0230000000,60,0.1000000000
P000716,0.1174021778,4,NEGAR,,,
P000717,0.0520060520,7,APROVAR,0.0250000000,60,0.1500000000
P000718,0.1548620045,3,NEGAR,,,
P000719,0.0497642911,8,APROVAR,0.0240000000,60,0.1500000000
P000720,0.1793570869,3,NEGAR,,,
P000721,0.0366772414,8,APROVAR,0.0240000000,60,0.1500000000
P000722,0.0533090690,7,APROVAR,0.0250000000,60,0.1500000000
P000723,0.1760368601,3,NEGAR,,,
P000724,0.1453162659,4,NEGAR,,,
P000725,0.0294678918,9,APROVAR,0.0230000000,60,0.1000000000
P000726,0.0467789713,8,APROVAR,0.0240000000,60,0.1500000000
P000727,0.0943068597,5,NEGAR,,,
P000728,0.3219689534,2,NEGAR,,,
P000729,0.0332481769,9,APROVAR,0.0230000000,60,0.1000000000
P000730,0.1194314808,4,NEGAR,,,
P000731,0.0343094182,9,APROVAR,0.0230000000,60,0.1000000000
P000732,0.1776587718,3,NEGAR,,,
P000733,0.2969243580,2,NEGAR,,,
P000734,0.0544488360,7,APROVAR,0.0250000000,60,0.1500000000
P000735,0.2206586388,2,NEGAR,,,
P000736,0.5290467133,1,NEGAR,,,
P000737,0.2478350003,2,NEGAR,,,
P000738,0.0218142289,9,APROVAR,0.0230000000,60,0.1000000000
P000739,0.0441612739,8,APROVAR,0.0240000000,60,0.1500000000
P000740,0.4231589871,1,NEGAR,,,
P000741,0.0471682658,8,APROVAR,0.0240000000,60,0.1500000000
P000742,0.1029704901,4,NEGAR,,,
P000743,0.2097293640,3,NEGAR,,,
P000744,0.0431602130,8,APROVAR,0.0240000000,60,0.1500000000
P000745,0.0523123074,7,APROVAR,0.0250000000,60,0.1500000000
P000746,0.0582211499,7,APROVAR,0.0250000000,60,0.1500000000
P000747,0.0808670759,5,NEGAR,,,
P000748,0.2071359633,3,NEGAR,,,
P000749,0.3947860620,1,NEGAR,,,
P000750,0.1241228584,4,NEGAR,,,
P000751,0.0466586493,8,APROVAR,0.0240000000,60,0.1500000000
P000752,0.1415649491,4,NEGAR,,,
P000753,0.0345099590,9,APROVAR,0.0230000000,60,0.1000000000
P000754,0.4068306370,1,NEGAR,,,
P000755,0.0220542695,9,APROVAR,0.0230000000,60,0.1000000000
P000756,0.0654821928,6,APROVAR,0.0260000000,48,0.2000000000
P000757,0.1018722892,4,NEGAR,,,
P000758,0.1527715228,3,NEGAR,,,
P000759,0.3361427619,2,NEGAR,,,
P000760,0.1978079548,3,NEGAR,,,
P000761,0.0214293174,9,APROVAR,0.0230000000,60,0.1000000000
P000762,0.0299940924,9,APROVAR,0.0230000000,60,0.1000000000
P000763,0.0570063378,7,APROVAR,0.0250000000,60,0.1500000000
P000764,0.1240485607,4,NEGAR,,,
P000765,0.0469956319,8,APROVAR,0.0240000000,60,0.1500000000
P000766,0.0351121821,8,APROVAR,0.0240000000,60,0.1500000000
P000767,0.1518576216,3,NEGAR,,,
P000768,0.1799507408,3,NEGAR,,,
P000769,0.0223764172,9,APROVAR,0.0230000000,60,0.1000000000
P000770,0.1809023505,3,NEGAR,,,
P000771,0.0338726899,9,APROVAR,0.0230000000,60,0.1000000000
P000772,0.0264620222,9,APROVAR,0.0230000000,60,0.1000000000
P000773,0.3546201041,1,NEGAR,,,
P000774,0.0284114919,9,APROVAR,0.0230000000,60,0.1000000000
P000775,0.4291338886,1,NEGAR,,,
P000776,0.0297265749,9,APROVAR,0.0230000000,60,0.1000000000
P000777,0.0296650805,9,APROVAR,0.0230000000,60,0.1000000000
P000778,0.1280166440,4,NEGAR,,,
P000779,0.0414308182,8,APROVAR,0.0240000000,60,0.1500000000
P000780,0.0647277514,6,APROVAR,0.0260000000,48,0.2000000000
P000781,0.1275885777,4,NEGAR,,,
P000782,0.2594318058,2,NEGAR,,,
P000783,0.2752050825,2,NEGAR,,,
P000784,0.1821700751,3,NEGAR,,,
P000785,0.1059022910,4,NEGAR,,,
P000786,0.0737717484,6,APROVAR,0.0260000000,48,0.2000000000
P000787,0.0290101278,9,APROVAR,0.0230000000,60,0.1000000000
P000788,0.3612018444,1,NEGAR,,,
P000789,0.0424396815,8,APROVAR,0.0240000000,60,0.1500000000
P000790,0.1216151067,4,NEGAR,,,
P000791,0.3713423050,1,NEGAR,,,
P000792,0.0601390154,6,APROVAR,0.0260000000,48,0.2000000000
P000793,0.0413541898,8,APROVAR,0.0240000000,60,0.1500000000
P000794,0.2280932043,2,NEGAR,,,
P000795,0.2672751183,2,NEGAR,,,
P000796,0.2634236100,2,NEGAR,,,
P000797,0.0324843692,9,APROVAR,0.0230000000,60,0.1000000000
P000798,0.1258240135,4,NEGAR,,,
P000799,0.0581442698,7,APROVAR,0.0250000000,60,0.1500000000
P000800,0.0380787561,8,APROVAR,0.0240000000,60,0.1500000000
P000801,0.0491562441,8,APROVAR,0.0240000000,60,0.1500000000
P000802,0.1422434950,4,NEGAR,,,
P000803,0.0378969942,8,APROVAR,0.0240000000,60,0.1500000000
P000804,0.0559298506,7,APROVAR,0.0250000000,60,0.1500000000
P000805,0.0395409645,8,APROVAR,0.0240000000,60,0.1500000000
P000806,0.2906378972,2,NEGAR,,,
P000807,0.0414996385,8,APROVAR,0.0240000000,60,0.1500000000
P000808,0.2228188093,2,NEGAR,,,
P000809,0.0339349596,9,APROVAR,0.0230000000,60,0.1000000000
P000810,0.0430929820,8,APROVAR,0.0240000000,60,0.1500000000
P000811,0.3461511882,2,NEGAR,,,
P000812,0.0325820768,9,APROVAR,0.0230000000,60,0.1000000000
P000813,0.1216647052,4,NEGAR,,,
P000814,0.3300999464,2,NEGAR,,,
P000815,0.0247931468,9,APROVAR,0.0230000000,60,0.1000000000
P000816,0.2501126185,2,NEGAR,,,
P000817,0.1256195616,4,NEGAR,,,
P000818,0.2164161217,3,NEGAR,,,
P000819,0.0803036054,5,NEGAR,,,
P000820,0.0553521500,7,APROVAR,0.0250000000,60,0.1500000000
P000821,0.0547639180,7,APROVAR,0.0250000000,60,0.1500000000
P000822,0.0240723498,9,APROVAR,0.0230000000,60,0.1000000000
P000823,0.1200586827,4,NEGAR,,,
P000824,0.2507039800,2,NEGAR,,,
P000825,0.0319920480,9,APROVAR,0.0230000000,60,0.1000000000
P000826,0.4084369312,1,NEGAR,,,
P000827,0.0370104558,8,APROVAR,0.0240000000,60,0.1500000000
P000828,0.1706457475,3,NEGAR,,,
P000829,0.2233280432,2,NEGAR,,,
P000830,0.2998698363,2,NEGAR,,,
P000831,0.0562203491,7,APROVAR,0.0250000000,60,0.1500000000
P000832,0.0350741482,8,APROVAR,0.0240000000,60,0.1500000000
P000833,0.0539832170,7,APROVAR,0.0250000000,60,0.1500000000
P000834,0.1757031045,3,NEGAR,,,
P000835,0.0689585219,6,APROVAR,0.0260000000,48,0.2000000000
P000836,0.0484548386,8,APROVAR,0.0240000000,60,0.1500000000
P000837,0.1560795558,3,NEGAR,,,
P000838,0.0731885136,6,APROVAR,0.0260000000,48,0.2000000000
P000839,0.3274801918,2,NEGAR,,,
P000840,0.0525271583,7,APROVAR,0.0250000000,60,0.1500000000
P000841,0.0351350352,8,APROVAR,0.0240000000,60,0.1500000000
P000842,0.0265679905,9,APROVAR,0.0230000000,60,0.1000000000
P000843,0.0835163611,5,NEGAR,,,
P000844,0.0427459194,8,APROVAR,0.0240000000,60,0.1500000000
P000845,0.0668264579,6,APROVAR,0.0260000000,48,0.2000000000
P000846,0.4467147132,1,NEGAR,,,
P000847,0.0633274789,6,APROVAR,0.0260000000,48,0.2000000000
P000848,0.0617070127,6,APROVAR,0.0260000000,48,0.2000000000
P000849,0.0979311449,5,NEGAR,,,
P000850,0.0264277233,9,APROVAR,0.0230000000,60,0.1000000000
P000851,0.3096216951,2,NEGAR,,,
P000852,0.0832771425,5,NEGAR,,,
P000853,0.1258992284,4,NEGAR,,,
P000854,0.1191500876,4,NEGAR,,,
P000855,0.0461619594,8,APROVAR,0.0240000000,60,0.1500000000
P000856,0.0335354552,9,APROVAR,0.0230000000,60,0.1000000000
P000857,0.0332370218,9,APROVAR,0.0230000000,60,0.1000000000
P000858,0.0612219913,6,APROVAR,0.0260000000,48,0.2000000000
P000859,0.0613687469,6,APROVAR,0.0260000000,48,0.2000000000
P000860,0.0538054921,7,APROVAR,0.0250000000,60,0.1500000000
P000861,0.0386189385,8,APROVAR,0.0240000000,60,0.1500000000
P000862,0.0674562667,6,APROVAR,0.0260000000,48,0.2000000000
P000863,0.1049703696,4,NEGAR,,,
P000864,0.0719509979,6,APROVAR,0.0260000000,48,0.2000000000
P000865,0.1641731751,3,NEGAR,,,
P000866,0.1485556036,4,NEGAR,,,
P000867,0.0983973759,5,NEGAR,,,
P000868,0.0241000934,9,APROVAR,0.0230000000,60,0.1000000000
P000869,0.0984106168,5,NEGAR,,,
P000870,0.1830801878,3,NEGAR,,,
P000871,0.2294730291,2,NEGAR,,,
P000872,0.0480024178,8,APROVAR,0.0240000000,60,0.1500000000
P000873,0.3337618154,2,NEGAR,,,
P000874,0.1121634041,4,NEGAR,,,
P000875,0.2679982864,2,NEGAR,,,
P000876,0.1000086894,4,NEGAR,,,
P000877,0.1366991058,4,NEGAR,,,
P000878,0.2941289372,2,NEGAR,,,
P000879,0.2606093262,2,NEGAR,,,
P000880,0.0401687388,8,APROVAR,0.0240000000,60,0.1500000000
P000881,0.0638201662,6,APROVAR,0.0260000000,48,0.2000000000
P000882,0.1329516877,4,NEGAR,,,
P000883,0.1439432039,4,NEGAR,,,
P000884,0.1724429019,3,NEGAR,,,
P000885,0.0721177361,6,APROVAR,0.0260000000,48,0.2000000000
P000886,0.0379734437,8,APROVAR,0.0240000000,60,0.1500000000
P000887,0.0488081059,8,APROVAR,0.0240000000,60,0.1500000000
P000888,0.0806961541,5,NEGAR,,,
P000889,0.0730995787,6,APROVAR,0.0260000000,48,0.2000000000
P000890,0.2048932210,3,NEGAR,,,
P000891,0.0771899775,5,NEGAR,,,
P000892,0.0807088228,5,NEGAR,,,
P000893,0.0366495724,8,APROVAR,0.0240000000,60,0.1500000000
P000894,0.1341085809,4,NEGAR,,,
P000895,0.0812238899,5,NEGAR,,,
P000896,0.0723669874,6,APROVAR,0.0260000000,48,0.2000000000
P000897,0.4601074168,1,NEGAR,,,
P000898,0.0392584121,8,APROVAR,0.0240000000,60,0.1500000000
P000899,0.3066289155,2,NEGAR,,,
P000900,0.3030155141,2,NEGAR,,,
P000901,0.0531120248,7,APROVAR,0.0250000000,60,0.1500000000
P000902,0.0445717445,8,APROVAR,0.0240000000,60,0.1500000000
P000903,0.0461353935,8,APROVAR,0.0240000000,60,0.1500000000
P000904,0.1400046848,4,NEGAR,,,
P000905,0.1431796823,4,NEGAR,,,
P000906,0.2113241071,3,NEGAR,,,
P000907,0.4652157834,1,NEGAR,,,
P000908,0.0699433345,6,APROVAR,0.0260000000,48,0.2000000000
P000909,0.2810088869,2,NEGAR,,,
P000910,0.0587772608,7,APROVAR,0.0250000000,60,0.1500000000
P000911,0.2592752848,2,NEGAR,,,
P000912,0.3112181763,2,NEGAR,,,
P000913,0.0421002572,8,APROVAR,0.0240000000,60,0.1500000000
P000914,0.0474825584,8,APROVAR,0.0240000000,60,0.1500000000
P000915,0.0756451425,5,NEGAR,,,
P000916,0.0870974295,5,NEGAR,,,
P000917,0.1912680022,3,NEGAR,,,
P000918,0.0739711072,6,APROVAR,0.0260000000,48,0.2000000000
P000919,0.0852876887,5,NEGAR,,,
P000920,0.1093419270,4,NEGAR,,,
P000921,0.0851052387,5,NEGAR,,,
P000922,0.2784285228,2,NEGAR,,,
P000923,0.0577872539,7,APROVAR,0.0250000000,60,0.1500000000
P000924,0.1508591671,3,NEGAR,,,
P000925,0.0243525631,9,APROVAR,0.0230000000,60,0.1000000000
P000926,0.0736571916,6,APROVAR,0.0260000000,48,0.2000000000
P000927,0.2162066583,3,NEGAR,,,
P000928,0.0577487781,7,APROVAR,0.0250000000,60,0.1500000000
P000929,0.1831970125,3,NEGAR,,,
P000930,0.0264945138,9,APROVAR,0.0230000000,60,0.1000000000
P000931,0.0297750552,9,APROVAR,0.0230000000,60,0.1000000000
P000932,0.4507059431,1,NEGAR,,,
P000933,0.1623127407,3,NEGAR,,,
P000934,0.0513033127,7,APROVAR,0.0250000000,60,0.1500000000
P000935,0.1222033319,4,NEGAR,,,
P000936,0.0251913611,9,APROVAR,0.0230000000,60,0.1000000000
P000937,0.2670711236,2,NEGAR,,,
P000938,0.0458339006,8,APROVAR,0.0240000000,60,0.1500000000
P000939,0.0570918101,7,APROVAR,0.0250000000,60,0.1500000000
P000940,0.0630234717,6,APROVAR,0.0260000000,48,0.2000000000
P000941,0.1504032701,3,NEGAR,,,
P000942,0.0456050929,8,APROVAR,0.0240000000,60,0.1500000000
P000943,0.0530371991,7,APROVAR,0.0250000000,60,0.1500000000
P000944,0.0303434075,9,APROVAR,0.0230000000,60,0.1000000000
P000945,0.0529875083,7,APROVAR,0.0250000000,60,0.1500000000
P000946,0.1700840039,3,NEGAR,,,
P000947,0.4283497077,1,NEGAR,,,
P000948,0.4068728327,1,NEGAR,,,
P000949,0.0601383643,6,APROVAR,0.0260000000,48,0.2000000000
P000950,0.0513800565,7,APROVAR,0.0250000000,60,0.1500000000
P000951,0.0469705492,8,APROVAR,0.0240000000,60,0.1500000000
P000952,0.0472183707,8,APROVAR,0.0240000000,60,0.1500000000
P000953,0.0500183084,7,APROVAR,0.0250000000,60,0.1500000000
P000954,0.0364844289,8,APROVAR,0.0240000000,60,0.1500000000
P000955,0.0407224845,8,APROVAR,0.0240000000,60,0.1500000000
P000956,0.2472877184,2,NEGAR,,,
P000957,0.0289759095,9,APROVAR,0.0230000000,60,0.1000000000
P000958,0.2478025930,2,NEGAR,,,
P000959,0.0877799398,5,NEGAR,,,
P000960,0.0450589836,8,APROVAR,0.0240000000,60,0.1500000000
P000961,0.5139783224,1,NEGAR,,,
P000962,0.0357828112,8,APROVAR,0.0240000000,60,0.1500000000
P000963,0.0372231853,8,APROVAR,0.0240000000,60,0.1500000000
P000964,0.1731784005,3,NEGAR,,,
P000965,0.0373040845,8,APROVAR,0.0240000000,60,0.1500000000
P000966,0.1245489918,4,NEGAR,,,
P000967,0.1362443406,4,NEGAR,,,
P000968,0.2674217069,2,NEGAR,,,
P000969,0.0294357489,9,APROVAR,0.0230000000,60,0.1000000000
P000970,0.0213864022,9,APROVAR,0.0230000000,60,0.1000000000
P000971,0.3595981101,1,NEGAR,,,
P000972,0.3016543718,2,NEGAR,,,
P000973,0.0337519534,9,APROVAR,0.0230000000,60,0.1000000000
P000974,0.0254354948,9,APROVAR,0.0230000000,60,0.1000000000
P000975,0.3283294195,2,NEGAR,,,
P000976,0.0552955512,7,APROVAR,0.0250000000,60,0.1500000000
P000977,0.0188421065,10,APROVAR,0.0225000000,60,0.1000000000
P000978,0.0909805943,5,NEGAR,,,
P000979,0.0861371727,5,NEGAR,,,
P000980,0.1219197724,4,NEGAR,,,
P000981,0.0816192948,5,NEGAR,,,
P000982,0.0843565921,5,NEGAR,,,
P000983,0.0317758513,9,APROVAR,0.0230000000,60,0.1000000000
P000984,0.0443894505,8,APROVAR,0.0240000000,60,0.1500000000
P000985,0.0980697450,5,NEGAR,,,
P000986,0.0684841636,6,APROVAR,0.0260000000,48,0.2000000000
P000987,0.0451361585,8,APROVAR,0.0240000000,60,0.1500000000
P000988,0.0909118796,5,NEGAR,,,
P000989,0.0254593836,9,APROVAR,0.0230000000,60,0.1000000000
